,file,mean_err_lat_deg,mean_err_lat_met,max_err_lat_deg,max_err_lat_met,mean_err_lon_deg,mean_err_lon_met,max_err_lon_deg,max_err_lon_met
28,LBY_relative_wealth_index.csv,-0.005493544527755709,632.1607514438288,0.009252086584943697,1953.0600707847552,-1.5551567181997936e-08,0.0025724521569978555,3.1249999921101335e-08,0.00624661672420404
29,COM_relative_wealth_index.csv,0.0003032719561184848,33.70350797820725,0.0005137995293615916,57.100058833900384,2.9288703657628608e-08,0.0036516788438823097,7.500000265281415e-08,0.008170836244541556
30,KHM_relative_wealth_index.csv,-0.007392545796208878,821.5554428792854,0.0,1054.1223582493328,1.5712033905139638e-08,0.0029846708898356696,6.250000694763003e-08,0.006841473764605814
31,IDN_relative_wealth_index.csv,-0.0007782513564135618,576.4953267262551,0.013443617725862111,1494.0289338937177,-9.449945937499374e-09,0.0028586883621504505,3.750001553726179e-08,0.006261721512638978
32,LKA_relative_wealth_index.csv,-0.005689030794000287,632.2387905822252,0.0,735.0459168589813,-3.4299294417681485e-08,0.0040455515327299145,1.2499981494329404e-08,0.008996263115845558
33,LSO_relative_wealth_index.csv,0.003985132716488934,442.87956599562557,0.005000912172071992,555.7661362658021,-1.5887715803979822e-08,0.0026621212178435045,3.1249999921101335e-08,0.006108317275755524
34,THA_relative_wealth_index.csv,0.0006550976675201173,765.7364286897786,0.016174123976546717,1797.478156111084,3.0982266833760546e-09,0.0026848821906512114,4.999999703159119e-08,0.005538945605718771
35,TZA_relative_wealth_index.csv,-0.0019257820041321753,622.6226014754952,0.016367562653819334,1818.9755674978605,3.0024788780266805e-09,0.0027622398840682744,5.000000413701855e-08,0.005565127423397906
36,MEX_relative_wealth_index.csv,-0.0005216729763124442,477.92796437870726,0.010253003349184553,1417.167116104486,4.053487469007225e-08,0.004294274495577228,8.749999835799827e-08,0.009427995076053066
37,AGO_relative_wealth_index.csv,-0.0007222217418258566,435.8940672587022,0.013396260324789466,1488.7659660766228,-9.160236392407413e-09,0.0027948619548454606,3.750000132640707e-08,0.006241180721429207
38,GMB_relative_wealth_index.csv,-0.00025563565849706757,28.40954556412767,0.0,34.22200082907337,2.9706479018466832e-09,0.0027225985138186583,5.000000058430487e-08,0.005419689258837184
